order_id,order_date,product_id,product_category,price,quantity,discount,customer_id,region,payment_method
O016319,2024-07-10,P099,Beauty,272.12,2,0.05,C0070,North,UPI
O016320,2024-09-09,P054,Home,197.76,5,0.2,C0934,East,UPI
O016321,2024-12-19,P001,Home,443.18,2,0.1,C1566,East,Debit Card
O016322,2024-04-02,P093,Electronics,581.48,2,0.05,C0250,West,Cash
O016323,2024-05-18,P063,Sports,230.54,4,0.2,C1739,East,Cash
O016324,2024-05-25,P100,Sports,45.11,4,0.05,C1503,South,Credit Card
O016325,2024-01-03,P033,Beauty,670.97,4,0.0,C1669,East,Debit Card
O016326,2024-12-21,P057,Home,478.77,1,0.05,C0991,East,UPI
O016327,2024-07-28,P056,Electronics,495.47,4,0.2,C0765,South,Credit Card
O016328,2024-09-26,P023,Electronics,281.47,5,0.0,C0730,South,Debit Card
O016329,2024-11-10,P071,Home,994.42,2,0.05,C1647,East,UPI
O016330,2024-10-28,P004,Beauty,944.12,4,0.2,C1924,East,Debit Card
O016331,2024-11-25,P031,Clothing,437.47,1,0.15,C0046,South,Credit Card
O016332,2024-08-22,P010,Beauty,437.56,2,0.2,C1903,South,Debit Card
O016333,2024-07-06,P003,Electronics,594.34,3,0.0,C1888,South,UPI
O016334,2024-10-18,P033,Beauty,325.2,3,0.2,C1998,East,UPI
O016335,2024-10-18,P021,Home,834.93,5,0.1,C0053,North,Debit Card
O016336,2024-04-09,P068,Beauty,794.47,2,0.0,C1605,South,Credit Card
O016337,2024-03-09,P019,Home,908.13,4,0.0,C1562,West,Debit Card
O016338,2024-08-23,P090,Beauty,880.63,1,0.15,C0183,East,Debit Card
O016339,2024-01-04,P095,Electronics,470.21,4,0.0,C0664,East,UPI
O016340,2024-08-01,P060,Sports,394.11,5,0.05,C0488,East,Cash
O016341,2024-06-20,P081,Beauty,141.85,2,0.15,C1211,West,Debit Card
O016342,2024-11-23,P005,Sports,313.94,3,0.15,C1952,West,Cash
O016343,2024-03-04,P074,Electronics,26.12,3,0.1,C0950,North,UPI
O016344,2024-09-20,P065,Electronics,498.01,4,0.05,C0713,North,Debit Card
O016345,2024-09-19,P050,Clothing,918.61,5,0.15,C1463,East,Cash
O016346,2024-10-06,P042,Sports,34.54,2,0.1,C1387,South,Cash
O016347,2024-10-12,P027,Home,146.13,5,0.05,C0717,East,Debit Card
O016348,2024-09-20,P062,Beauty,156.67,5,0.2,C0947,West,Debit Card
O016349,2024-08-15,P084,Beauty,92.85,2,0.15,C0466,North,UPI
O016350,2024-05-30,P069,Beauty,965.85,5,0.15,C0421,West,Cash
O016351,2024-09-14,P026,Beauty,355.09,2,0.15,C0758,East,Credit Card
O016352,2024-01-25,P075,Electronics,99.01,3,0.1,C1937,South,Credit Card
O016353,2024-05-17,P005,Home,925.11,5,0.05,C1335,North,Credit Card
O016354,2024-12-02,P088,Home,762.01,5,0.0,C0960,South,UPI
O016355,2024-01-27,P046,Sports,827.92,3,0.15,C1812,North,Cash
O016356,2024-11-04,P065,Electronics,358.06,3,0.0,C1338,West,Credit Card
O016357,2024-11-20,P057,Clothing,107.64,3,0.05,C0639,North,Cash
O016358,2024-12-17,P018,Sports,233.44,5,0.05,C1792,West,UPI
O016359,2024-10-09,P006,Home,366.05,2,0.15,C2000,South,UPI
O016360,2024-12-30,P045,Clothing,817.99,1,0.2,C1628,South,Cash
O016361,2024-06-19,P080,Beauty,904.29,2,0.1,C0840,West,UPI
O016362,2024-08-17,P082,Home,644.75,4,0.0,C1348,West,Cash
O016363,2024-01-05,P073,Beauty,224.92,3,0.0,C0660,South,Cash
O016364,2024-05-15,P070,Beauty,134.01,5,0.0,C0985,West,Cash
O016365,2024-06-26,P030,Sports,686.99,3,0.0,C0966,North,Cash
O016366,2024-08-13,P042,Beauty,963.72,5,0.05,C0775,West,Cash
O016367,2024-07-15,P010,Electronics,499.88,5,0.0,C1334,West,Credit Card
O016368,2024-09-01,P099,Sports,994.58,3,0.2,C0206,South,UPI
O016369,2024-01-31,P024,Beauty,666.9,4,0.15,C1326,East,Debit Card
O016370,2024-09-23,P093,Clothing,629.77,5,0.2,C0389,East,Credit Card
O016371,2024-01-20,P096,Home,71.29,4,0.05,C1187,West,Cash
O016372,2024-01-13,P027,Home,682.62,1,0.15,C0335,East,Debit Card
O016373,2024-12-22,P079,Clothing,271.25,4,0.1,C0772,East,Debit Card
O016374,2024-07-16,P088,Home,891.33,5,0.15,C0804,West,Cash
O016375,2024-07-28,P023,Electronics,964.88,4,0.1,C0098,North,Debit Card
O016376,2024-03-02,P009,Sports,564.38,2,0.2,C1869,South,UPI
O016377,2024-07-24,P016,Sports,928.52,5,0.15,C0286,East,Cash
O016378,2024-11-10,P074,Electronics,552.2,5,0.05,C0464,North,Debit Card
O016379,2024-10-03,P027,Clothing,668.55,5,0.2,C0147,South,Debit Card
O016380,2024-01-25,P056,Sports,550.65,1,0.0,C0546,South,UPI
O016381,2024-01-06,P098,Beauty,537.18,2,0.15,C1467,West,Credit Card
O016382,2024-01-28,P036,Sports,254.57,1,0.1,C1042,South,Cash
O016383,2024-05-22,P003,Beauty,255.18,2,0.0,C1228,East,Cash
O016384,2024-03-25,P005,Clothing,957.37,3,0.2,C0715,East,Cash
O016385,2024-01-30,P017,Clothing,831.98,2,0.1,C0914,West,Cash
O016386,2024-04-18,P024,Electronics,225.95,2,0.2,C1114,South,Credit Card
O016387,2024-12-11,P057,Clothing,652.93,1,0.2,C0894,East,UPI
O016388,2024-12-09,P091,Clothing,39.49,1,0.0,C1341,South,Cash
O016389,2024-08-31,P090,Electronics,313.8,2,0.2,C0580,West,UPI
O016390,2024-01-06,P002,Electronics,631.98,3,0.1,C1198,West,UPI
O016391,2024-05-03,P086,Clothing,735.7,2,0.1,C1922,East,Credit Card
O016392,2024-01-16,P079,Beauty,52.57,4,0.1,C0789,South,Debit Card
O016393,2024-04-09,P018,Beauty,846.31,5,0.2,C1368,South,Credit Card
O016394,2024-03-26,P034,Home,25.41,4,0.15,C0500,East,Credit Card
O016395,2024-01-19,P023,Sports,997.16,2,0.05,C0593,West,UPI
O016396,2024-03-28,P045,Clothing,412.99,3,0.15,C1519,East,Cash
O016397,2024-09-21,P038,Home,571.96,3,0.05,C0817,West,Debit Card
O016398,2024-06-28,P025,Home,165.39,5,0.1,C1540,East,Cash
O016399,2024-06-06,P039,Clothing,772.49,3,0.05,C1892,North,Debit Card
O016400,2024-09-21,P074,Clothing,277.19,5,0.15,C1442,West,UPI
O016401,2024-08-15,P093,Electronics,270.83,2,0.15,C0205,West,Credit Card
O016402,2024-04-19,P092,Home,764.07,4,0.15,C1281,West,Credit Card
O016403,2024-03-07,P096,Sports,496.24,4,0.2,C0973,East,Debit Card
O016404,2024-09-26,P099,Sports,750.95,3,0.05,C0878,South,Cash
O016405,2024-02-19,P011,Beauty,454.77,2,0.15,C0847,North,Debit Card
O016406,2024-11-03,P097,Beauty,273.98,3,0.0,C1379,East,Debit Card
O016407,2024-04-23,P047,Home,978.29,1,0.0,C0555,West,UPI
O016408,2024-01-18,P002,Sports,125.11,4,0.2,C1159,South,UPI
O016409,2024-04-04,P088,Beauty,83.18,5,0.05,C1056,South,Debit Card
O016410,2024-03-18,P089,Beauty,81.84,2,0.0,C0959,North,UPI
O016411,2024-01-26,P071,Home,273.65,5,0.05,C0425,West,Credit Card
O016412,2024-12-17,P067,Sports,718.18,1,0.05,C1406,South,Debit Card
O016413,2024-07-19,P063,Beauty,694.84,3,0.05,C0525,South,Credit Card
O016414,2024-10-28,P040,Clothing,902.75,2,0.15,C0782,North,Credit Card
O016415,2024-03-28,P053,Home,853.65,2,0.1,C1768,South,UPI
O016416,2024-02-28,P038,Sports,275.89,5,0.0,C0219,North,Debit Card
O016417,2024-12-25,P039,Clothing,416.55,2,0.15,C0215,North,Cash
O016418,2024-04-02,P069,Beauty,234.06,4,0.1,C1563,West,Credit Card
O016419,2024-05-06,P029,Home,480.98,2,0.15,C1116,North,Credit Card
O016420,2024-02-17,P007,Home,308.65,4,0.1,C0042,South,Debit Card
O016421,2024-01-15,P069,Clothing,254.84,3,0.0,C1614,West,UPI
O016422,2024-06-01,P069,Electronics,125.69,3,0.05,C1641,South,Credit Card
O016423,2024-09-04,P057,Sports,357.45,2,0.2,C1424,East,Credit Card
O016424,2024-05-24,P017,Home,107.27,2,0.0,C0243,North,UPI
O016425,2024-01-02,P030,Beauty,218.55,1,0.2,C1363,North,Debit Card
O016426,2024-12-20,P085,Electronics,799.82,5,0.0,C1210,North,Credit Card
O016427,2024-01-09,P018,Clothing,460.45,1,0.1,C1076,West,Debit Card
O016428,2024-04-03,P045,Sports,843.73,4,0.15,C0818,West,Debit Card
O016429,2024-09-23,P069,Beauty,420.35,4,0.15,C0958,West,Cash
O016430,2024-08-12,P029,Home,907.06,3,0.15,C0973,West,Debit Card
O016431,2024-07-06,P059,Home,144.62,2,0.05,C1109,North,Credit Card
O016432,2024-09-25,P033,Beauty,884.83,3,0.2,C0113,North,Cash
O016433,2024-10-14,P046,Home,991.5,5,0.1,C1837,South,Credit Card
O016434,2024-09-07,P042,Clothing,694.56,5,0.15,C1769,West,Credit Card
O016435,2024-10-04,P028,Sports,770.63,5,0.05,C1961,South,Debit Card
O016436,2024-06-18,P021,Sports,556.1,4,0.15,C0544,East,Debit Card
O016437,2024-03-28,P040,Beauty,393.23,1,0.05,C0670,West,UPI
O016438,2024-04-20,P022,Clothing,49.93,1,0.1,C0093,North,Credit Card
O016439,2024-08-25,P008,Clothing,937.56,3,0.1,C1172,East,UPI
O016440,2024-08-05,P020,Home,770.94,1,0.15,C1512,West,UPI
O016441,2024-04-22,P099,Beauty,610.48,3,0.0,C0152,East,Debit Card
O016442,2024-03-10,P026,Home,293.59,3,0.1,C1588,South,UPI
O016443,2024-02-03,P097,Beauty,403.17,3,0.15,C1829,South,Cash
O016444,2024-01-08,P072,Home,119.02,5,0.15,C0504,South,Credit Card
O016445,2024-05-21,P092,Home,302.97,2,0.0,C0507,West,Debit Card
O016446,2024-06-28,P036,Beauty,989.29,2,0.05,C1620,North,Credit Card
O016447,2024-11-09,P063,Sports,666.28,5,0.15,C1686,North,Debit Card
O016448,2024-04-25,P025,Clothing,72.16,3,0.1,C1895,South,UPI
O016449,2024-11-10,P033,Clothing,630.84,3,0.2,C0037,West,Debit Card
O016450,2024-06-18,P065,Electronics,253.33,3,0.2,C1338,South,Debit Card
O016451,2024-06-17,P079,Beauty,788.77,1,0.15,C1299,South,Cash
O016452,2024-08-09,P014,Sports,836.58,4,0.0,C0646,North,Debit Card
O016453,2024-04-25,P079,Home,230.82,5,0.05,C1048,South,Cash
O016454,2024-11-24,P071,Sports,265.72,3,0.05,C1684,West,Credit Card
O016455,2024-12-13,P018,Sports,814.88,4,0.1,C1429,East,Debit Card
O016456,2024-09-30,P012,Electronics,166.95,4,0.15,C0168,East,Debit Card
O016457,2024-11-03,P043,Electronics,53.53,4,0.05,C1197,West,Cash
O016458,2024-08-09,P027,Beauty,358.26,5,0.05,C1168,North,Cash
O016459,2024-03-07,P006,Sports,423.12,2,0.2,C1527,South,Cash
O016460,2024-04-04,P010,Clothing,344.51,2,0.0,C1372,West,Cash
O016461,2024-05-04,P018,Electronics,413.87,5,0.2,C0299,East,Credit Card
O016462,2024-12-20,P041,Home,171.8,2,0.2,C0919,East,Cash
O016463,2024-05-02,P077,Clothing,243.92,2,0.05,C1261,South,Debit Card
O016464,2024-07-09,P060,Beauty,306.73,2,0.2,C1158,South,Cash
O016465,2024-02-05,P074,Home,434.86,5,0.05,C1203,North,Debit Card
O016466,2024-08-15,P064,Home,825.59,5,0.2,C0262,North,Debit Card
O016467,2024-09-22,P024,Electronics,124.6,2,0.15,C1121,North,Cash
O016468,2024-05-08,P066,Sports,357.23,3,0.0,C1927,East,Cash
O016469,2024-01-28,P040,Sports,132.86,1,0.1,C0241,East,Debit Card
O016470,2024-04-13,P092,Electronics,770.7,3,0.0,C0439,West,Credit Card
O016471,2024-08-11,P072,Clothing,849.95,5,0.2,C0991,East,Credit Card
O016472,2024-12-11,P072,Home,53.01,4,0.05,C1329,South,Debit Card
O016473,2024-09-19,P017,Electronics,37.06,4,0.1,C0310,South,Credit Card
O016474,2024-05-16,P095,Electronics,715.17,5,0.0,C0388,South,Cash
O016475,2024-06-13,P068,Beauty,528.87,4,0.15,C1064,South,Cash
O016476,2024-10-12,P040,Beauty,575.29,5,0.0,C0510,North,Credit Card
O016477,2024-08-04,P079,Home,843.17,1,0.05,C0321,South,Cash
O016478,2024-03-01,P018,Clothing,11.78,4,0.0,C0558,North,Credit Card
O016479,2024-02-09,P014,Clothing,419.59,2,0.0,C0474,West,UPI
O016480,2024-02-08,P019,Clothing,691.77,3,0.2,C0050,East,Debit Card
O016481,2024-09-19,P064,Clothing,532.22,1,0.0,C1150,East,UPI
O016482,2024-11-29,P060,Clothing,255.17,1,0.15,C0509,South,Debit Card
O016483,2024-11-09,P098,Sports,308.25,1,0.2,C1671,North,Debit Card
O016484,2024-10-26,P100,Home,812.73,3,0.0,C1637,North,Debit Card
O016485,2024-03-23,P060,Clothing,824.69,5,0.15,C0575,South,UPI
O016486,2024-04-18,P017,Beauty,576.21,5,0.2,C0266,South,Debit Card
O016487,2024-01-31,P015,Electronics,953.24,5,0.15,C1984,East,Credit Card
O016488,2024-03-21,P009,Sports,884.12,3,0.05,C1787,West,Debit Card
O016489,2024-04-06,P006,Beauty,730.05,2,0.05,C0436,West,UPI
O016490,2024-04-14,P044,Beauty,745.94,1,0.1,C0592,North,Credit Card
O016491,2024-08-03,P044,Sports,332.15,1,0.1,C0061,West,Cash
O016492,2024-08-08,P055,Home,927.47,5,0.2,C1726,East,Debit Card
O016493,2024-07-23,P011,Home,408.64,5,0.05,C0015,North,Debit Card
O016494,2024-02-05,P089,Home,203.4,3,0.05,C1890,East,Cash
O016495,2024-05-21,P009,Beauty,307.22,4,0.0,C1569,South,UPI
O016496,2024-08-27,P022,Electronics,203.74,3,0.2,C1037,North,Debit Card
O016497,2024-08-07,P041,Clothing,943.39,2,0.2,C0104,East,Credit Card
O016498,2024-11-14,P019,Clothing,710.14,5,0.0,C1172,North,Debit Card
O016499,2024-08-27,P023,Clothing,930.27,3,0.2,C0684,North,Credit Card
O016500,2024-03-24,P097,Clothing,470.9,4,0.1,C0599,North,Debit Card
O016501,2024-08-12,P078,Beauty,670.67,4,0.2,C0955,West,Credit Card
O016502,2024-06-16,P081,Home,804.84,4,0.05,C1901,East,Debit Card
O016503,2024-04-30,P034,Clothing,526.61,4,0.15,C1300,North,Debit Card
O016504,2024-09-30,P020,Beauty,557.2,5,0.05,C1968,North,Cash
O016505,2024-10-23,P003,Sports,238.84,3,0.2,C0749,West,UPI
O016506,2024-04-26,P001,Electronics,523.31,3,0.15,C1414,West,Credit Card
O016507,2024-05-20,P078,Clothing,614.93,3,0.1,C0614,East,UPI
O016508,2024-11-16,P018,Beauty,527.32,5,0.1,C0592,North,UPI
O016509,2024-08-10,P003,Electronics,336.55,3,0.1,C0545,West,UPI
O016510,2024-02-08,P083,Clothing,846.87,2,0.15,C1011,North,Credit Card
O016511,2024-05-07,P093,Sports,35.91,4,0.0,C1878,South,Debit Card
O016512,2024-05-30,P067,Home,46.71,2,0.1,C1161,North,Debit Card
O016513,2024-04-11,P077,Sports,232.61,4,0.15,C0892,North,Credit Card
O016514,2024-09-30,P080,Clothing,878.65,2,0.0,C1816,South,Debit Card
O016515,2024-08-22,P015,Clothing,478.99,1,0.05,C1450,West,UPI
O016516,2024-07-17,P019,Clothing,629.46,5,0.15,C1687,West,Cash
O016517,2024-06-12,P041,Home,229.84,3,0.2,C1982,East,Credit Card
O016518,2024-10-28,P050,Home,894.19,1,0.15,C1355,East,Credit Card
O016519,2024-06-04,P003,Clothing,586.97,5,0.15,C1457,North,Credit Card
O016520,2024-02-03,P023,Clothing,922.61,2,0.0,C0743,West,Credit Card
O016521,2024-06-11,P048,Beauty,605.86,1,0.1,C0622,East,Cash
O016522,2024-03-26,P027,Electronics,887.86,3,0.1,C0917,South,Cash
O016523,2024-07-26,P069,Electronics,460.23,4,0.15,C0867,East,Credit Card
O016524,2024-04-22,P002,Clothing,24.6,1,0.0,C1219,North,UPI
O016525,2024-06-21,P093,Beauty,916.65,3,0.15,C1347,North,Debit Card
O016526,2024-12-21,P042,Home,820.23,4,0.15,C0501,West,Debit Card
O016527,2024-01-29,P046,Electronics,856.67,1,0.0,C1180,West,Credit Card
O016528,2024-04-29,P051,Home,451.22,1,0.05,C0035,West,UPI
O016529,2024-09-29,P093,Electronics,212.24,3,0.0,C1776,North,Credit Card
O016530,2024-11-03,P091,Beauty,964.49,5,0.1,C0506,North,Cash
O016531,2024-08-12,P039,Clothing,681.99,5,0.1,C0790,West,Credit Card
O016532,2024-08-27,P092,Home,245.55,4,0.15,C0368,East,Credit Card
O016533,2024-03-20,P046,Clothing,404.74,2,0.0,C0981,North,UPI
O016534,2024-03-03,P021,Electronics,617.89,1,0.2,C1050,North,UPI
O016535,2024-07-18,P011,Sports,791.71,3,0.2,C0073,East,Credit Card
O016536,2024-03-24,P096,Clothing,298.52,4,0.2,C0998,North,Debit Card
O016537,2024-09-24,P024,Home,798.68,5,0.05,C0351,North,Credit Card
O016538,2024-08-21,P091,Sports,59.12,4,0.15,C0166,South,UPI
O016539,2024-03-23,P097,Electronics,503.73,1,0.05,C0399,North,Credit Card
O016540,2024-01-21,P024,Beauty,132.13,2,0.2,C1364,South,UPI
O016541,2024-01-21,P006,Home,188.67,3,0.0,C1797,East,Debit Card
O016542,2024-01-04,P078,Beauty,649.08,1,0.15,C1132,East,Cash
O016543,2024-07-07,P059,Sports,183.07,2,0.15,C1270,East,Debit Card
O016544,2024-12-11,P074,Sports,365.34,2,0.0,C0869,West,Credit Card
O016545,2024-09-30,P097,Beauty,77.66,4,0.0,C1859,East,Debit Card
O016546,2024-06-09,P083,Sports,884.5,5,0.05,C0158,South,Cash
O016547,2024-07-09,P023,Clothing,546.83,2,0.15,C0958,West,Cash
O016548,2024-03-29,P054,Home,258.68,1,0.2,C1197,West,UPI
O016549,2024-03-23,P093,Clothing,167.85,2,0.2,C1844,East,Credit Card
O016550,2024-07-18,P071,Clothing,863.79,2,0.0,C0425,West,Cash
O016551,2024-02-08,P032,Electronics,393.29,2,0.15,C1356,East,Credit Card
O016552,2024-07-03,P085,Clothing,206.45,5,0.0,C0799,West,Cash
O016553,2024-01-04,P036,Sports,370.0,3,0.0,C1259,North,Credit Card
O016554,2024-05-26,P021,Clothing,508.17,1,0.1,C0231,South,Credit Card
O016555,2024-02-20,P044,Beauty,132.15,5,0.1,C0908,West,UPI
O016556,2024-02-12,P039,Electronics,935.6,1,0.2,C0995,West,Credit Card
O016557,2024-07-25,P078,Beauty,925.25,5,0.15,C0037,South,Cash
O016558,2024-01-01,P044,Sports,451.34,5,0.1,C0543,West,Credit Card
O016559,2024-05-17,P003,Clothing,32.46,4,0.2,C1159,South,Credit Card
O016560,2024-03-31,P019,Sports,13.77,4,0.0,C0700,East,UPI
O016561,2024-05-05,P028,Sports,590.01,4,0.05,C0440,West,Debit Card
O016562,2024-09-02,P028,Beauty,641.71,1,0.05,C1491,East,Debit Card
O016563,2024-02-15,P067,Beauty,337.71,4,0.15,C1030,West,Debit Card
O016564,2024-12-30,P033,Clothing,715.56,4,0.15,C1579,East,Cash
O016565,2024-12-26,P045,Beauty,303.26,5,0.2,C1323,West,UPI
O016566,2024-02-28,P006,Beauty,325.32,1,0.05,C1990,West,Credit Card
O016567,2024-08-25,P005,Sports,873.75,1,0.05,C1955,West,Debit Card
O016568,2024-03-05,P092,Home,964.24,2,0.1,C0220,East,UPI
O016569,2024-04-05,P008,Electronics,602.4,3,0.1,C0801,West,Cash
O016570,2024-08-01,P040,Sports,989.93,4,0.2,C0312,West,UPI
O016571,2024-04-03,P080,Sports,732.78,3,0.2,C0833,South,Credit Card
O016572,2024-09-10,P010,Beauty,822.59,3,0.2,C0368,West,Cash
O016573,2024-02-27,P074,Beauty,804.05,5,0.05,C1040,West,UPI
O016574,2024-11-08,P044,Electronics,536.76,3,0.0,C1141,East,Debit Card
O016575,2024-10-01,P093,Beauty,933.72,2,0.05,C1604,West,Cash
O016576,2024-04-19,P046,Sports,925.21,3,0.2,C0569,South,Credit Card
O016577,2024-09-27,P050,Electronics,717.0,5,0.05,C1400,South,Debit Card
O016578,2024-01-15,P022,Home,446.46,5,0.0,C1553,West,Debit Card
O016579,2024-06-22,P036,Home,156.83,5,0.0,C1342,West,UPI
O016580,2024-03-07,P077,Home,739.4,2,0.0,C0443,North,Cash
O016581,2024-07-27,P022,Electronics,867.42,2,0.1,C0002,West,Cash
O016582,2024-04-11,P017,Clothing,880.06,3,0.0,C0291,East,UPI
O016583,2024-05-11,P047,Clothing,93.64,3,0.0,C0173,South,UPI
O016584,2024-07-11,P091,Home,761.22,2,0.2,C1800,West,UPI
O016585,2024-02-01,P033,Home,577.19,1,0.1,C1595,North,UPI
O016586,2024-10-18,P030,Sports,173.62,4,0.0,C1301,East,Credit Card
O016587,2024-07-16,P025,Electronics,963.39,4,0.2,C1141,South,UPI
O016588,2024-01-26,P048,Electronics,246.25,3,0.2,C0592,West,Credit Card
O016589,2024-07-26,P016,Home,231.69,4,0.05,C1986,South,Credit Card
O016590,2024-02-05,P078,Electronics,605.02,5,0.2,C0377,North,UPI
O016591,2024-08-29,P021,Electronics,79.62,2,0.2,C1777,East,UPI
O016592,2024-03-04,P046,Home,747.51,4,0.1,C1798,West,Debit Card
O016593,2024-03-26,P085,Clothing,943.56,5,0.05,C1227,North,Debit Card
O016594,2024-10-26,P083,Sports,608.76,4,0.1,C0053,East,Debit Card
O016595,2024-05-10,P038,Clothing,934.27,5,0.05,C0054,South,Debit Card
O016596,2024-12-23,P046,Sports,933.36,2,0.15,C0602,West,Cash
O016597,2024-11-08,P076,Sports,227.24,1,0.05,C0144,North,Cash
O016598,2024-03-18,P022,Beauty,502.97,1,0.0,C0840,West,Credit Card
O016599,2024-11-13,P001,Clothing,539.73,2,0.05,C1128,West,Credit Card
O016600,2024-07-06,P020,Home,142.95,1,0.0,C1687,West,UPI
O016601,2024-07-05,P047,Home,557.91,3,0.15,C1629,North,Debit Card
O016602,2024-04-21,P094,Electronics,175.73,2,0.0,C1763,East,UPI
O016603,2024-01-26,P078,Sports,140.94,3,0.15,C0096,South,Debit Card
O016604,2024-02-09,P088,Clothing,212.08,2,0.0,C1554,West,Credit Card
O016605,2024-10-13,P072,Sports,360.15,4,0.0,C1632,East,Credit Card
O016606,2024-10-09,P070,Sports,141.7,5,0.05,C0700,West,UPI
O016607,2024-06-19,P066,Beauty,839.75,1,0.15,C1383,North,Debit Card
O016608,2024-01-08,P002,Electronics,333.6,2,0.2,C0226,East,Credit Card
O016609,2024-05-01,P005,Sports,796.51,4,0.1,C0635,East,Credit Card
O016610,2024-07-06,P044,Sports,860.47,1,0.05,C0918,South,Cash
O016611,2024-11-04,P026,Clothing,172.21,2,0.0,C0064,West,UPI
O016612,2024-04-13,P078,Clothing,264.03,3,0.0,C0417,East,UPI
O016613,2024-06-09,P085,Electronics,678.27,4,0.15,C1410,North,Credit Card
O016614,2024-02-23,P017,Sports,852.91,2,0.0,C1243,East,Debit Card
O016615,2024-12-25,P080,Beauty,176.69,1,0.2,C1707,East,Cash
O016616,2024-05-25,P071,Sports,619.16,2,0.05,C0629,West,Debit Card
O016617,2024-03-05,P054,Clothing,856.78,4,0.1,C1581,East,Debit Card
O016618,2024-11-23,P017,Clothing,148.29,4,0.05,C0841,North,Credit Card
O016619,2024-04-22,P024,Home,973.88,5,0.0,C1227,West,UPI
O016620,2024-06-21,P030,Home,502.22,1,0.2,C1111,South,Cash
O016621,2024-04-27,P001,Clothing,263.57,2,0.15,C1834,North,Cash
O016622,2024-03-09,P047,Beauty,117.24,1,0.15,C0651,South,UPI
O016623,2024-11-20,P083,Electronics,842.77,3,0.0,C1675,East,Credit Card
O016624,2024-05-11,P092,Electronics,865.41,1,0.15,C1210,North,Debit Card
O016625,2024-04-24,P082,Electronics,176.81,4,0.05,C0227,East,UPI
O016626,2024-05-27,P087,Clothing,143.99,3,0.15,C0957,South,UPI
O016627,2024-06-04,P019,Home,488.38,1,0.05,C1201,North,UPI
O016628,2024-10-20,P017,Home,985.33,1,0.15,C1692,South,Debit Card
O016629,2024-05-03,P071,Beauty,498.46,5,0.1,C1884,East,Debit Card
O016630,2024-07-19,P038,Home,68.43,1,0.05,C0959,South,Credit Card
O016631,2024-09-26,P071,Sports,19.27,2,0.15,C0385,West,UPI
O016632,2024-08-17,P088,Home,95.69,5,0.0,C0116,East,Cash
O016633,2024-04-15,P017,Beauty,544.26,3,0.0,C1676,South,UPI
O016634,2024-05-16,P087,Clothing,13.29,1,0.1,C0747,North,Credit Card
O016635,2024-06-02,P040,Home,754.58,2,0.0,C1932,North,Cash
O016636,2024-03-07,P035,Beauty,29.35,4,0.15,C0303,North,Credit Card
O016637,2024-01-14,P017,Home,828.83,5,0.0,C0114,South,UPI
O016638,2024-09-08,P062,Beauty,714.05,1,0.05,C1228,West,UPI
O016639,2024-03-29,P091,Home,959.04,5,0.1,C0686,South,UPI
O016640,2024-03-30,P053,Home,466.8,4,0.15,C0247,South,Cash
O016641,2024-09-27,P088,Electronics,247.52,1,0.1,C0451,West,Debit Card
O016642,2024-09-07,P040,Sports,918.8,1,0.2,C1353,West,Cash
O016643,2024-08-09,P095,Electronics,726.49,3,0.0,C0393,West,Cash
O016644,2024-06-25,P015,Electronics,469.34,4,0.1,C1304,South,Cash
O016645,2024-11-11,P095,Clothing,165.66,1,0.0,C0338,South,Debit Card
O016646,2024-03-03,P033,Clothing,678.02,5,0.1,C1826,South,Cash
O016647,2024-06-07,P066,Sports,588.47,5,0.15,C0350,West,Debit Card
O016648,2024-09-09,P091,Electronics,611.79,4,0.05,C0445,North,Cash
O016649,2024-03-11,P084,Clothing,175.48,5,0.2,C0284,North,UPI
O016650,2024-09-25,P005,Sports,382.77,2,0.2,C0485,South,Cash
O016651,2024-03-31,P020,Electronics,541.69,2,0.0,C0769,East,Cash
O016652,2024-10-19,P016,Clothing,86.77,2,0.1,C1841,North,Cash
O016653,2024-04-23,P086,Clothing,858.21,2,0.1,C0806,East,UPI
O016654,2024-01-12,P045,Clothing,582.3,2,0.15,C1385,South,Cash
O016655,2024-10-04,P064,Electronics,977.16,4,0.0,C0250,West,Cash
O016656,2024-04-28,P007,Home,466.64,3,0.05,C1724,South,UPI
O016657,2024-08-15,P018,Beauty,976.64,1,0.05,C0904,North,Debit Card
O016658,2024-12-28,P091,Clothing,643.67,5,0.0,C1209,South,Credit Card
O016659,2024-07-22,P081,Beauty,149.25,2,0.05,C0410,North,Credit Card
O016660,2024-02-24,P023,Beauty,116.91,3,0.2,C1885,East,Credit Card
